master_order_id,master_order_status,Invoice_date,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
25847,processed,01-02-2018,25921,processed,1,ProdName484,160.0,2162.0,160.0,Hyderabad,DistName4,RetailerID94,465.7
25847,processed,01-02-2018,25921,processed,5,ProdName10,19.44,922.0,97.2,Hyderabad,DistName1,RetailerID56,465.7
25852,processed,02-02-2018,25935,processed,1,ProdName533,151.43,3062.0,151.43,Hyderabad,DistName1,RetailerID122,235.01
25852,processed,02-02-2018,25935,processed,3,ProdName34,27.86,883.0,83.58,Hyderabad,DistName1,RetailerID13,235.01
25852,processed,02-02-2018,25933,processed,2,ProdName940,69.6,1756.0,139.2,Hyderabad,DistName1,RetailerID36,356.34
26169,delivered,19-02-2018,26574,delivered,3,ProdName941,135.72,32114.0,407.16,Gurugram,DistName7,RetailerID133,442.0
25859,processed,02-02-2018,25946,processed,6,ProdName205,26.4,4337.0,158.4,Hyderabad,DistName3,RetailerID34,1026.66
27867,delivered,03-04-2018,29581,delivered,2,ProdName942,42.14,40793.0,84.28,Delhi-West,DistName3,RetailerID83,326.29
25854,processed,02-02-2018,25938,processed,2,ProdName355,16.81,22284.0,33.62,Hyderabad,DistName1,RetailerID13,557.68
25854,processed,02-02-2018,25938,processed,1,ProdName943,268.6,25210.0,268.6,Hyderabad,DistName3,RetailerID214,557.68
25854,processed,02-02-2018,25938,processed,5,ProdName944,45.95,9704.0,229.75,Hyderabad,DistName3,RetailerID34,557.68
25854,processed,02-02-2018,25938,processed,1,ProdName220,25.71,25133.0,25.71,Hyderabad,DistName8,RetailerID9,557.68
25852,processed,02-02-2018,25934,processed,1,ProdName945,80.29,17864.0,80.29,Hyderabad,DistName7,RetailerID81,187.41
25856,processed,02-02-2018,25943,processed,2,ProdName754,949.0,5684.0,1898.0,Hyderabad,DistName3,RetailerID34,3129.41
25856,processed,02-02-2018,25943,processed,2,ProdName946,138.82,2213.0,277.64,Hyderabad,DistName3,RetailerID35,3129.41
25856,processed,02-02-2018,25943,processed,1,ProdName301,117.79,2461.0,117.79,Hyderabad,DistName7,RetailerID133,3129.41
25856,processed,02-02-2018,25943,processed,3,ProdName459,162.71,2196.0,488.13,Hyderabad,DistName3,RetailerID101,3129.41
25856,processed,02-02-2018,25943,processed,3,ProdName947,40.91,4090.0,122.73,Hyderabad,DistName3,RetailerID123,3129.41
25856,processed,02-02-2018,25943,processed,2,ProdName460,112.56,622.0,225.12,Hyderabad,DistName1,RetailerID13,3129.41
25855,processed,02-02-2018,25941,processed,6,ProdName948,92.14,782.0,552.84,Hyderabad,DistName3,RetailerID123,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName949,27.88,600.0,55.76,Hyderabad,DistName3,RetailerID34,2080.78
25855,processed,02-02-2018,25941,processed,1,ProdName950,55.71,2384.0,55.71,Hyderabad,DistName3,RetailerID37,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName674,59.29,2354.0,118.58,Hyderabad,DistName1,RetailerID20,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName925,59.29,5511.0,118.58,Hyderabad,DistName1,RetailerID20,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName126,53.29,612.0,106.58,Hyderabad,DistName3,RetailerID146,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName951,184.5,3541.0,369.0,Hyderabad,DistName1,RetailerID13,2080.78
25855,processed,02-02-2018,25941,processed,2,ProdName952,122.14,97.0,244.28,Hyderabad,DistName3,RetailerID218,2080.78
25855,processed,02-02-2018,25941,processed,1,ProdName243,78.03,3892.0,78.03,Hyderabad,DistName1,RetailerID91,2080.78
25855,processed,02-02-2018,25941,processed,3,ProdName287,127.14,5537.0,381.42,Hyderabad,DistName3,RetailerID34,2080.78
25856,processed,02-02-2018,25942,processed,2,ProdName953,28.93,7031.0,57.86,Hyderabad,DistName1,RetailerID79,877.28
25856,processed,02-02-2018,25942,processed,2,ProdName878,39.64,2577.0,79.28,Hyderabad,DistName1,RetailerID79,877.28
25856,processed,02-02-2018,25942,processed,1,ProdName954,740.14,3524.0,740.14,Hyderabad,DistName1,RetailerID115,877.28
25858,processed,02-02-2018,25945,processed,3,ProdName955,123.57,188.0,370.71,Hyderabad,DistName1,RetailerID120,537.85
25858,processed,02-02-2018,25945,processed,2,ProdName514,83.57,6020.0,167.14,Hyderabad,DistName3,RetailerID214,537.85
25860,processed,02-02-2018,25947,rejected,1,ProdName956,95.92,15712.0,95.92,Hyderabad,DistName6,RetailerID9,95.92
25857,processed,02-02-2018,25944,processed,1,ProdName957,107.14,118.0,107.14,Hyderabad,DistName3,RetailerID35,1468.09
25857,processed,02-02-2018,25944,processed,1,ProdName958,248.03,1791.0,248.03,Hyderabad,DistName3,RetailerID35,1468.09
25857,processed,02-02-2018,25944,processed,2,ProdName959,127.0,3210.0,254.0,Hyderabad,DistName1,RetailerID91,1468.09
25857,processed,02-02-2018,25944,processed,1,ProdName960,91.26,1351.0,91.26,Hyderabad,DistName4,RetailerID53,1468.09
25857,processed,02-02-2018,25944,processed,2,ProdName557,32.39,1619.0,64.78,Hyderabad,DistName1,RetailerID20,1468.09
25857,processed,02-02-2018,25944,processed,3,ProdName118,48.29,1728.0,144.87,Hyderabad,DistName1,RetailerID2,1468.09
25857,processed,02-02-2018,25944,processed,3,ProdName961,78.57,4462.0,235.71,Hyderabad,DistName3,RetailerID95,1468.09
25857,processed,02-02-2018,25944,processed,3,ProdName962,39.29,2612.0,117.87,Hyderabad,DistName1,RetailerID137,1468.09
25857,processed,02-02-2018,25944,processed,1,ProdName963,38.93,4260.0,38.93,Hyderabad,DistName7,RetailerID133,1468.09
25857,processed,02-02-2018,25944,processed,1,ProdName964,165.5,879.0,165.5,Hyderabad,DistName1,RetailerID20,1468.09
25855,processed,02-02-2018,25940,processed,12,ProdName965,8.54,4816.0,102.48,Hyderabad,DistName3,RetailerID25,477.72
25855,processed,02-02-2018,25940,processed,3,ProdName953,28.93,7031.0,86.79,Hyderabad,DistName1,RetailerID79,477.72
25855,processed,02-02-2018,25940,processed,5,ProdName966,33.27,14000.0,166.35,Hyderabad,DistName1,RetailerID13,477.72
25859,processed,02-02-2018,25946,processed,3,ProdName967,27.84,13997.0,83.52,Hyderabad,DistName3,RetailerID34,1026.66
25859,processed,02-02-2018,25946,processed,2,ProdName968,135.0,12425.0,270.0,Hyderabad,DistName4,RetailerID98,1026.66
25860,processed,02-02-2018,25948,processed,1,ProdName969,34.65,1923.0,34.65,Hyderabad,DistName1,RetailerID88,1169.14
25860,processed,02-02-2018,25948,processed,1,ProdName782,32.13,1922.0,32.13,Hyderabad,DistName1,RetailerID88,1169.14
25860,processed,02-02-2018,25948,processed,5,ProdName183,20.87,1788.0,104.35,Hyderabad,DistName1,RetailerID16,1169.14
25860,processed,02-02-2018,25948,processed,1,ProdName970,74.58,5437.0,74.58,Hyderabad,DistName7,RetailerID133,1169.14
25860,processed,02-02-2018,25948,processed,1,ProdName971,121.07,2889.0,121.07,Hyderabad,DistName3,RetailerID171,1169.14
25860,processed,02-02-2018,25948,processed,3,ProdName541,75.0,5600.0,225.0,Hyderabad,DistName3,RetailerID34,1169.14
25860,processed,02-02-2018,25948,processed,2,ProdName972,125.36,986.0,250.72,Hyderabad,DistName1,RetailerID91,1169.14
25860,processed,02-02-2018,25948,processed,2,ProdName83,57.86,948.0,115.72,Hyderabad,DistName1,RetailerID20,1169.14
25854,processed,02-02-2018,25937,processed,1,ProdName395,119.64,29.0,119.64,Hyderabad,DistName5,RetailerID119,246.38
25874,processed,02-02-2018,25973,processed,2,ProdName973,142.14,13818.0,284.28,Hyderabad,DistName7,RetailerID112,1214.83
25854,processed,02-02-2018,25939,processed,2,ProdName300,97.66,4337.0,195.32,Hyderabad,DistName3,RetailerID95,195.32
25859,processed,02-02-2018,25946,processed,25,ProdName974,3.06,16620.0,76.5,Hyderabad,DistName6,RetailerID9,1026.66
25849,processed,02-02-2018,25924,processed,1,ProdName500,133.1,6510.0,133.1,Hyderabad,DistName3,RetailerID52,265.39
25855,processed,02-02-2018,25940,processed,6,ProdName975,20.35,19946.0,122.1,Hyderabad,DistName3,RetailerID49,477.72
25859,processed,02-02-2018,25946,processed,5,ProdName976,60.0,2871.0,300.0,Hyderabad,DistName3,RetailerID27,1026.66
25862,cancelled,02-02-2018,25951,cancelled,2,ProdName815,128.57,25456.0,257.14,Gurugram,DistName3,RetailerID90,257.14
25865,processed,02-02-2018,25956,rejected,1,ProdName977,76.8,4337.0,76.8,Hyderabad,DistName3,RetailerID148,76.8
25860,processed,02-02-2018,25948,processed,1,ProdName749,52.03,3807.0,52.03,Hyderabad,DistName1,RetailerID13,1169.14
25860,processed,02-02-2018,25948,processed,1,ProdName978,32.13,1926.0,32.13,Hyderabad,DistName1,RetailerID88,1169.14
25860,processed,02-02-2018,25948,processed,2,ProdName438,21.81,3275.0,43.62,Hyderabad,DistName1,RetailerID206,1169.14
25860,processed,02-02-2018,25948,processed,1,ProdName979,83.14,4337.0,83.14,Hyderabad,DistName1,RetailerID42,1169.14
25861,processed,02-02-2018,25950,processed,6,ProdName980,53.62,3034.0,321.72,Hyderabad,DistName5,RetailerID119,2875.61
25861,processed,02-02-2018,25950,processed,1,ProdName981,61.43,4044.0,61.43,Hyderabad,DistName1,RetailerID173,2875.61
25861,processed,02-02-2018,25950,processed,5,ProdName286,70.71,1724.0,353.55,Hyderabad,DistName3,RetailerID77,2875.61
25861,processed,02-02-2018,25950,processed,4,ProdName982,91.93,2327.0,367.72,Hyderabad,DistName1,RetailerID13,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName983,56.07,1372.0,168.21,Hyderabad,DistName1,RetailerID88,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName984,71.33,2906.0,213.99,Hyderabad,DistName3,RetailerID44,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName613,65.36,5857.0,196.08,Hyderabad,DistName1,RetailerID150,2875.61
25861,processed,02-02-2018,25950,processed,2,ProdName985,68.57,1614.0,137.14,Hyderabad,DistName3,RetailerID77,2875.61
25861,processed,02-02-2018,25950,processed,2,ProdName986,98.93,1657.0,197.86,Hyderabad,DistName3,RetailerID77,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName987,27.47,3261.0,82.41,Hyderabad,DistName6,RetailerID132,2875.61
25861,processed,02-02-2018,25950,processed,2,ProdName988,63.32,60.0,126.64,Hyderabad,DistName3,RetailerID193,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName989,140.08,4800.0,420.24,Hyderabad,DistName3,RetailerID37,2875.61
25861,processed,02-02-2018,25950,processed,3,ProdName990,8.47,4846.0,25.41,Hyderabad,DistName3,RetailerID61,2875.61
25861,processed,02-02-2018,25950,processed,1,ProdName991,57.14,1137.0,57.14,Hyderabad,DistName3,RetailerID37,2875.61
25861,processed,02-02-2018,25950,processed,1,ProdName992,68.21,1247.0,68.21,Hyderabad,DistName1,RetailerID169,2875.61
25861,processed,02-02-2018,25950,processed,1,ProdName993,77.86,878.0,77.86,Hyderabad,DistName3,RetailerID52,2875.61
25863,processed,02-02-2018,25953,processed,5,ProdName109,31.43,540.0,157.15,Hyderabad,DistName2,RetailerID50,806.23
25863,processed,02-02-2018,25953,processed,5,ProdName994,62.1,5102.0,310.5,Hyderabad,DistName3,RetailerID35,806.23
25863,processed,02-02-2018,25953,processed,2,ProdName63,70.72,2708.0,141.44,Hyderabad,DistName3,RetailerID35,806.23
25863,processed,02-02-2018,25953,processed,2,ProdName995,98.57,3244.0,197.14,Hyderabad,DistName3,RetailerID78,806.23
25864,processed,02-02-2018,25955,processed,2,ProdName996,22.5,5574.0,45.0,Hyderabad,DistName3,RetailerID123,5224.4
25864,processed,02-02-2018,25955,processed,6,ProdName156,83.89,4172.0,503.34,Hyderabad,DistName1,RetailerID115,5224.4
25864,processed,02-02-2018,25955,processed,2,ProdName997,108.5,5520.0,217.0,Hyderabad,DistName3,RetailerID37,5224.4
25864,processed,02-02-2018,25955,processed,3,ProdName109,31.43,540.0,94.29,Hyderabad,DistName2,RetailerID50,5224.4
25864,processed,02-02-2018,25955,processed,2,ProdName998,67.86,5580.0,135.72,Hyderabad,DistName1,RetailerID42,5224.4
25864,processed,02-02-2018,25955,processed,3,ProdName999,250.39,482.0,751.17,Hyderabad,DistName1,RetailerID74,5224.4
25864,processed,02-02-2018,25955,processed,1,ProdName1000,104.29,5551.0,104.29,Hyderabad,DistName3,RetailerID8,5224.4
25864,processed,02-02-2018,25955,processed,2,ProdName1001,416.2,2252.0,832.4,Hyderabad,DistName1,RetailerID20,5224.4
25864,processed,02-02-2018,25955,processed,1,ProdName1002,160.71,3803.0,160.71,Hyderabad,DistName1,RetailerID42,5224.4
25864,processed,02-02-2018,25955,processed,3,ProdName1003,13.82,3446.0,41.46,Hyderabad,DistName1,RetailerID13,5224.4
25864,processed,02-02-2018,25955,processed,1,ProdName1004,65.71,4525.0,65.71,Hyderabad,DistName1,RetailerID21,5224.4
25864,processed,02-02-2018,25955,processed,2,ProdName254,89.29,4423.0,178.58,Hyderabad,DistName1,RetailerID43,5224.4
25864,processed,02-02-2018,25955,processed,6,ProdName1005,337.5,1514.0,2025.0,Hyderabad,DistName3,RetailerID37,5224.4
25865,processed,02-02-2018,25957,processed,3,ProdName1006,30.57,1757.0,91.71,Hyderabad,DistName1,RetailerID20,1624.36
25865,processed,02-02-2018,25957,processed,3,ProdName379,36.07,2140.0,108.21,Hyderabad,DistName3,RetailerID77,1624.36
25865,processed,02-02-2018,25957,processed,4,ProdName43,39.29,4793.0,157.16,Hyderabad,DistName9,RetailerID81,1624.36
25865,processed,02-02-2018,25957,processed,1,ProdName9,61.88,4383.0,61.88,Hyderabad,DistName1,RetailerID13,1624.36
25865,processed,02-02-2018,25957,processed,1,ProdName793,92.14,1797.0,92.14,Hyderabad,DistName3,RetailerID8,1624.36
25865,processed,02-02-2018,25957,processed,1,ProdName1007,122.71,98.0,122.71,Hyderabad,DistName1,RetailerID13,1624.36
25865,processed,02-02-2018,25957,processed,2,ProdName126,53.29,612.0,106.58,Hyderabad,DistName3,RetailerID146,1624.36
25861,processed,02-02-2018,25949,processed,5,ProdName1008,91.43,10503.0,457.15,Hyderabad,DistName3,RetailerID146,1384.39
25861,processed,02-02-2018,25949,processed,2,ProdName1009,32.14,18052.0,64.28,Hyderabad,DistName7,RetailerID81,1384.39
25861,processed,02-02-2018,25949,processed,1,ProdName1010,20.03,7939.0,20.03,Hyderabad,DistName3,RetailerID35,1384.39
25861,processed,02-02-2018,25949,processed,5,ProdName1011,23.3,22231.0,116.5,Hyderabad,DistName3,RetailerID95,1384.39
25861,processed,02-02-2018,25949,processed,2,ProdName1012,138.57,719.0,277.14,Hyderabad,DistName3,RetailerID51,1384.39
25861,processed,02-02-2018,25949,processed,2,ProdName1013,115.0,9930.0,230.0,Hyderabad,DistName3,RetailerID35,1384.39
25863,processed,02-02-2018,25952,processed,10,ProdName1014,15.64,2758.0,156.4,Hyderabad,DistName1,RetailerID109,1559.82
25863,processed,02-02-2018,25952,processed,3,ProdName85,17.21,149.0,51.63,Hyderabad,DistName1,RetailerID81,1559.82
25863,processed,02-02-2018,25952,processed,1,ProdName670,697.67,9548.0,697.67,Hyderabad,DistName3,RetailerID49,1559.82
25863,processed,02-02-2018,25952,processed,5,ProdName221,15.03,15668.0,75.15,Hyderabad,DistName1,RetailerID68,1559.82
25863,processed,02-02-2018,25952,processed,10,ProdName490,31.93,13957.0,319.3,Hyderabad,DistName1,RetailerID137,1559.82
25863,processed,02-02-2018,25952,processed,3,ProdName309,27.03,553.0,81.09,Hyderabad,DistName3,RetailerID35,1559.82
25864,processed,02-02-2018,25954,processed,2,ProdName1015,33.48,18884.0,66.96,Hyderabad,DistName1,RetailerID2,313.38
25864,processed,02-02-2018,25954,processed,3,ProdName548,82.14,12436.0,246.42,Hyderabad,DistName3,RetailerID29,313.38
25864,processed,02-02-2018,25955,processed,1,ProdName471,32.59,126.0,32.59,Hyderabad,DistName1,RetailerID13,5224.4
25864,processed,02-02-2018,25955,processed,1,ProdName1016,37.14,4499.0,37.14,Hyderabad,DistName3,RetailerID123,5224.4
27867,delivered,03-04-2018,29581,delivered,3,ProdName1017,77.86,39190.0,233.58,Delhi-West,DistName1,RetailerID16,326.29
25866,processed,02-02-2018,25961,rejected,2,ProdName245,45.2,18223.0,90.4,Hyderabad,DistName1,RetailerID56,443.62
25866,processed,02-02-2018,25961,rejected,1,ProdName1018,353.22,10330.0,353.22,Hyderabad,DistName1,RetailerID91,443.62
25865,processed,02-02-2018,25957,processed,1,ProdName578,128.57,3628.0,128.57,Hyderabad,DistName3,RetailerID90,1624.36
25865,processed,02-02-2018,25957,processed,2,ProdName13,77.86,2747.0,155.72,Hyderabad,DistName1,RetailerID16,1624.36
25865,processed,02-02-2018,25957,processed,1,ProdName1019,40.36,3500.0,40.36,Hyderabad,DistName6,RetailerID9,1624.36
25865,processed,02-02-2018,25957,processed,1,ProdName1020,49.29,3966.0,49.29,Hyderabad,DistName6,RetailerID9,1624.36
25865,processed,02-02-2018,25957,processed,3,ProdName750,61.43,2274.0,184.29,Hyderabad,DistName3,RetailerID37,1624.36
25865,processed,02-02-2018,25957,processed,6,ProdName1021,54.29,4008.0,325.74,Hyderabad,DistName3,RetailerID146,1624.36
25866,processed,02-02-2018,25962,processed,4,ProdName398,99.71,1663.0,398.84,Hyderabad,DistName1,RetailerID13,670.26
25866,processed,02-02-2018,25962,processed,2,ProdName176,135.71,4442.0,271.42,Hyderabad,DistName1,RetailerID13,670.26
25867,processed,02-02-2018,25960,processed,1,ProdName1022,40.67,3050.0,40.67,Hyderabad,DistName3,RetailerID78,403.5
25867,processed,02-02-2018,25960,processed,2,ProdName637,87.86,1533.0,175.72,Hyderabad,DistName1,RetailerID42,403.5
25867,processed,02-02-2018,25960,processed,2,ProdName1023,58.5,2203.0,117.0,Hyderabad,DistName3,RetailerID35,403.5
25867,processed,02-02-2018,25960,processed,3,ProdName1024,23.37,3858.0,70.11,Hyderabad,DistName1,RetailerID13,403.5
25868,processed,02-02-2018,25964,processed,2,ProdName652,87.86,1490.0,175.72,Hyderabad,DistName3,RetailerID101,2162.44
25868,processed,02-02-2018,25964,processed,3,ProdName1025,227.47,5197.0,682.41,Hyderabad,DistName1,RetailerID91,2162.44
25868,processed,02-02-2018,25964,processed,3,ProdName1026,61.61,1064.0,184.83,Hyderabad,DistName1,RetailerID91,2162.44
25868,processed,02-02-2018,25964,processed,2,ProdName798,44.64,942.0,89.28,Hyderabad,DistName1,RetailerID32,2162.44
25868,processed,02-02-2018,25964,processed,2,ProdName141,112.56,466.0,225.12,Hyderabad,DistName1,RetailerID13,2162.44
25868,processed,02-02-2018,25964,processed,5,ProdName1027,23.57,804.0,117.85,Hyderabad,DistName3,RetailerID77,2162.44
25868,processed,02-02-2018,25964,processed,2,ProdName1028,167.62,5255.0,335.24,Hyderabad,DistName2,RetailerID80,2162.44
25868,processed,02-02-2018,25964,processed,2,ProdName361,83.82,6039.0,167.64,Hyderabad,DistName1,RetailerID129,2162.44
25868,processed,02-02-2018,25964,processed,3,ProdName1029,61.45,505.0,184.35,Hyderabad,DistName1,RetailerID79,2162.44
25867,processed,02-02-2018,25959,processed,2,ProdName468,79.6,2271.0,159.2,Hyderabad,DistName3,RetailerID37,550.89
25873,cancelled,02-02-2018,25972,cancelled,2,ProdName1030,52.88,4337.0,105.76,Hyderabad,DistName1,RetailerID28,308.62
25867,processed,02-02-2018,25959,processed,2,ProdName1031,34.29,16891.0,68.58,Hyderabad,DistName7,RetailerID194,550.89
25867,processed,02-02-2018,25959,processed,2,ProdName1032,10.79,4348.0,21.58,Hyderabad,DistName1,RetailerID175,550.89
25867,processed,02-02-2018,25959,processed,2,ProdName507,111.48,456.0,222.96,Hyderabad,DistName7,RetailerID81,550.89
25861,processed,02-02-2018,25949,processed,1,ProdName1033,219.29,24505.0,219.29,Hyderabad,DistName1,RetailerID200,1384.39
25863,processed,02-02-2018,25952,processed,2,ProdName1034,89.29,5606.0,178.58,Hyderabad,DistName5,RetailerID119,1559.82
25868,processed,02-02-2018,25963,processed,1,ProdName1035,13.71,13730.0,13.71,Hyderabad,DistName1,RetailerID79,193.71
25868,processed,02-02-2018,25963,processed,3,ProdName1036,60.0,20264.0,180.0,Hyderabad,DistName1,RetailerID1,193.71
25869,processed,02-02-2018,25965,processed,2,ProdName1037,58.14,4337.0,116.28,Hyderabad,DistName4,RetailerID94,660.29
25870,cancelled,02-02-2018,25966,cancelled,2,ProdName1038,53.92,15293.0,107.84,Hyderabad,DistName1,RetailerID28,435.05
25870,cancelled,02-02-2018,25966,cancelled,1,ProdName98,80.79,2734.0,80.79,Hyderabad,DistName3,RetailerID101,435.05
25870,cancelled,02-02-2018,25966,cancelled,3,ProdName548,82.14,12436.0,246.42,Hyderabad,DistName3,RetailerID29,435.05
25870,cancelled,02-02-2018,25967,rejected,1,ProdName1039,122.07,4500.0,122.07,Hyderabad,DistName1,RetailerID150,122.07
25872,processed,02-02-2018,25970,processed,2,ProdName1040,96.54,4337.0,193.08,Hyderabad,DistName3,RetailerID123,1379.89
25873,cancelled,02-02-2018,25971,rejected,3,ProdName548,82.14,12436.0,246.42,Hyderabad,DistName3,RetailerID29,246.42
